gene_name	drug_name	interaction_type	source	gene_categories	UC	CD
PPARG	NETOGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NETOGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GENISTEIN	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE & SIMVASTATIN	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	OLANZAPINE	n/a	PharmGKB	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ZOLEDRONATE	n/a	PharmGKB	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	MURAGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ALEGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	METAGLIDASEN	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NAVEGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BALSALAZIDE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	SULFASALAZINE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	TREPROSTINIL	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TREPROSTINIL	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	OLSALAZINE SODIUM	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE HYDROCHLORIDE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BALSALAZIDE DISODIUM	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE MALEATE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	EFATUTAZONE	agonist	TALC	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(5R,6E,8Z,11Z,14Z,17Z)-5-HYDROXYICOSA-6,8,11,14,17-PENTAENOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	SULFASALAZINE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	INDOMETHACIN	activator	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ALEGLITAZAR	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	REPAGLINIDE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(2S)-3-(1-{[2-(2-CHLOROPHENYL)-5-METHYL-1,3-OXAZOL-4-YL]METHYL}-1H-INDOL-5-YL)-2-ETHOXYPROPANOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BALSALAZIDE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	DIFLUORO(5-{2-[(5-OCTYL-1H-PYRROL-2-YL-KAPPAN)METHYLIDENE]-2H-PYRROL-5-YL-KAPPAN}PENTANOATO)BORON	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NATEGLINIDE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	IBUPROFEN	activator	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-HYDROXYDOCOSA-5,7,10,13,16,19-HEXAENOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GLIPIZIDE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TELMISARTAN	partial agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	T131	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BEZAFIBRATE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(2S)-2-(4-CHLOROPHENOXY)-3-PHENYLPROPANOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(8E,10S,12Z)-10-HYDROXY-6-OXOOCTADECA-8,12-DIENOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	(8R,9Z,12Z)-8-HYDROXY-6-OXOOCTADECA-9,12-DIENOIC ACID	n/a	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	MITIGLINIDE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	agonist	DrugBank	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	SB-219993	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	INDOMETHACIN	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	LY-465608	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GW1929	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	DICLOFENAC	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	REGLITAZAR	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	LY-510929	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	LINOLEIC ACID	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NTZDPA	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	CIGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	FMOC-L-LEUCINE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GW7845	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	L-796449	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PAT5A	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	FARGLITAZAR	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	RAGAGLITAZAR	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	L-764406	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	AD-5061	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GW0072	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	SB-219994	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GW9662	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BARDOXOLONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NETOGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NETOGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	GENISTEIN	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE & SIMVASTATIN	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	agonist	TTD	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	OLANZAPINE	n/a	PharmGKB	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ZOLEDRONATE	n/a	PharmGKB	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	MURAGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ALEGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	METAGLIDASEN	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	NAVEGLITAZAR	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BALSALAZIDE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	SULFASALAZINE	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	true
PPARG	TREPROSTINIL	n/a	TdgClinicalTrial	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TREPROSTINIL	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE	n/a	TEND	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	OLSALAZINE SODIUM	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	PIOGLITAZONE HYDROCHLORIDE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	BALSALAZIDE DISODIUM	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	ROSIGLITAZONE MALEATE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	TROGLITAZONE	agonist	ChEMBL	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PPARG	EFATUTAZONE	agonist	TALC	drug resistance,druggable genome,g protein coupled receptor,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
SULT1A1	ADENOSINE-3'-5'-DIPHOSPHATE	n/a	DrugBank		false	false
SULT1A1	ACETAMINOPHEN	n/a	PharmGKB		false	false
AQP9	PHLORETIN	n/a	GuideToPharmacologyInteractions	transporter	false	false
AQP9	PHLORETIN	n/a	GuideToPharmacologyInteractions	transporter	false	false
XBP1	VALPROIC ACID	n/a	PharmGKB	drug resistance,transcription factor binding	false	false
VCAM1	CARVEDILOL	inhibitor	DrugBank	cell surface,external side of plasma membrane	false	false
VCAM1	ETHANOL	n/a	DrugBank	cell surface,external side of plasma membrane	false	false
LCN2	2,3,-DIHYDROXYBENZOYLSERINE	n/a	DrugBank	drug resistance,transporter	false	false
LCN2	CARBOXYMYCOBACTIN T	n/a	DrugBank	drug resistance,transporter	false	false
LCN2	CARBOXYMYCOBACTIN S	n/a	DrugBank	drug resistance,transporter	false	false
LCN2	2,3,-DIHYDROXYBENZOYLSERINE	n/a	DrugBank	drug resistance,transporter	false	false
LCN2	CARBOXYMYCOBACTIN T	n/a	DrugBank	drug resistance,transporter	false	false
LCN2	CARBOXYMYCOBACTIN S	n/a	DrugBank	drug resistance,transporter	false	false
GPX2	GLUTATHIONE	cofactor	DrugBank	druggable genome	false	false
CCND2	LY2835219	n/a	ClearityFoundationBiomarkers	clinically actionable,tumor suppressor	false	false
CCND2	LEE011	n/a	ClearityFoundationBiomarkers	clinically actionable,tumor suppressor	false	false
S100A11	PHOSPHONOTHREONINE	n/a	DrugBank		false	false
ATR	VELIPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	RUCAPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	BMN673	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	OLAPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	VELIPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	RUCAPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	BMN673	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
ATR	OLAPARIB	n/a	ClearityFoundationBiomarkers	clinically actionable,dna repair,drug resistance,druggable genome,kinase,phosphatidylinositol 3 kinase,serine threonine kinase	false	false
KCND3	FLUNARIZINE	blocker	TTD	druggable genome,ion channel,transporter	false	false
KCND3	IMIPRAMINE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
KCND3	AMITRIPTYLINE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
KCND3	DISOPYRAMIDE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
KCND3	FLUNARIZINE	blocker	TTD	druggable genome,ion channel,transporter	false	false
KCND3	IMIPRAMINE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
KCND3	AMITRIPTYLINE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
KCND3	DISOPYRAMIDE	inhibitor	DrugBank	druggable genome,ion channel,transporter	false	false
CXCL10	N-METHYLLEUCINE	n/a	DrugBank	cell surface,external side of plasma membrane	false	false
CXCL10	N-METHYLLEUCINE	n/a	DrugBank	cell surface,external side of plasma membrane	false	false
STAT3	RTA 402	inhibitor	TTD	drug resistance,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
STAT3	ATIPRIMOD	inhibitor	TTD	drug resistance,nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
PIM2	RUBOXISTAURIN	n/a	GuideToPharmacologyInteractions	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
PIM2	AZD1208	n/a	GuideToPharmacologyInteractions	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
PIM2	SGI-1776	n/a	TdgClinicalTrial	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
PIM2	RUBOXISTAURIN	n/a	GuideToPharmacologyInteractions	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
PIM2	AZD1208	n/a	GuideToPharmacologyInteractions	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
PIM2	SGI-1776	n/a	TdgClinicalTrial	druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
F3	2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE	n/a	DrugBank	cell surface,external side of plasma membrane	false	false
F3	[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA	n/a	DrugBank	cell surface,external side of plasma membrane	false	false
LYZ	L-ASPARTIC ACID	n/a	DrugBank		false	false
LYZ	DODECYL SULFATE	n/a	DrugBank		false	false
LYZ	METHYLUMBELLIFERYL CHITOTRIOSE	n/a	DrugBank		false	false
LYZ	3-AMINOSUCCINIMIDE	n/a	DrugBank		false	false
LYZ	4-METHYLUMBELLIFERYL CHITOBIOSE	n/a	DrugBank		false	false
LYZ	DI(N-ACETYL-D-GLUCOSAMINE)	n/a	DrugBank		false	false
LYZ	CU-CYCLAM	n/a	DrugBank		false	false
LYZ	UNDECA-3,7-DIENE-1,3,7,11-TETRACARBALDEHYDE	n/a	DrugBank		false	false
PAICS	L-ASPARTIC ACID	n/a	DrugBank		false	false
GJA1	FLUFENAMIC ACID	n/a	GuideToPharmacologyInteractions	transporter	false	false
GJA1	CARBENOXOLONE	n/a	GuideToPharmacologyInteractions	transporter	false	false
GJA1	CARVEDILOL	other/unknown	DrugBank	transporter	false	false
ACSL1	ADENOSINE TRIPHOSPHATE	n/a	DrugBank	drug resistance	false	false
CCR1	UCB35625	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,phospholipase	false	false
CCR1	UCB35625	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,phospholipase	false	false
ADH1A	4-IODOPYRAZOLE	n/a	DrugBank	drug metabolism,druggable genome	false	false
ADH1A	ETHANOL	n/a	PharmGKB	drug metabolism,druggable genome	false	false
LDHB	OXAMIC ACID	n/a	DrugBank		false	false
ME1	2'-MONOPHOSPHOADENOSINE 5'-DIPHOSPHORIBOSE	n/a	DrugBank		false	false
SLC16A1	PYRUVIC ACID	n/a	DrugBank	druggable genome,transporter	false	false
SLC16A1	PYRUVIC ACID	n/a	DrugBank	druggable genome,transporter	false	false
PSMD10	CARFILZOMIB	other/unknown	MyCancerGenome	transcription factor binding,tumor suppressor	false	false
PSMD10	BORTEZOMIB	other/unknown	MyCancerGenome	transcription factor binding,tumor suppressor	false	false
PSME4	CARFILZOMIB	other/unknown	MyCancerGenome	dna repair,tumor suppressor	false	false
PSME4	BORTEZOMIB	other/unknown	MyCancerGenome	dna repair,tumor suppressor	false	false
GARS	GLYCINE	n/a	DrugBank		false	false
GPR183	25-HYDROXYCHOLESTEROL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
GPR183	27-HYDROXYCHOLESTEROL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
MAOA	PHENELZINE	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	MOCLOBEMIDE	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	ISOCARBOXAZID	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	METHAMPHETAMINE	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	CX157	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	TRANYLCYPROMINE	n/a	TdgClinicalTrial	druggable genome	false	false
MAOA	ISOCARBOXAZID	n/a	TEND	druggable genome	false	false
MAOA	PHENELZINE	n/a	TEND	druggable genome	false	false
MAOA	TRANYLCYPROMINE	n/a	TEND	druggable genome	false	false
MAOA	MOCLOBEMIDE	n/a	TEND	druggable genome	false	false
MAOA	PHENTERMINE	antagonist	DrugBank	druggable genome	false	false
MAOA	ZONISAMIDE	inhibitor	DrugBank	druggable genome	false	false
MAOA	METHAMPHETAMINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	CX157	n/a	DrugBank	druggable genome	false	false
MAOA	TRANYLCYPROMINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	MOCLOBEMIDE	inhibitor	DrugBank	druggable genome	false	false
MAOA	MINAPRINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	ISOCARBOXAZID	inhibitor	DrugBank	druggable genome	false	false
MAOA	SELEGILINE	inhibitor	DrugBank	druggable genome	false	false
